Nymphaea alba,Quercetin
Nymphaea caerulea,Quercetin
Nymphaea odorata,Quercetin
Nymphaea stellata,Quercetin
Phyllanthus emblica,Quercetin
Phyllanthus niruri,Quercetin
Phyllanthus urinaria,Quercetin
Pinus roxburghii,Quercetin
Pinus sibirica,Quercetin
Piper umbellatum,Quercetin
Antirrhinum majus,Quercetin
Zea mays,Quercetin
Podocarpus fasciculus,Quercetin
Rumex acetosa,Quercetin
Posidonia oceanica,Quercetin
Eriobotrya japonica,Quercetin
Malus doumeri varl formosana,Quercetin
Prunus avium,Quercetin
Rosa luciae,Quercetin
Spiraea formosana,Quercetin
Cruciata taurica,Quercetin
Phellodendron amurense,Quercetin
Phellodendron japonicum MAXIM,Quercetin
Houttuynia cordata,Quercetin
Rodgersia podophylla,Quercetin
Kadsura heteroclita,Quercetin
Smilax bracteata,Quercetin
Smilax riparia,Quercetin
Capsicum annuum,Quercetin
Petunia hybrida,Quercetin
Taxus chinensis,Quercetin
Taxus fuana,Quercetin
Taxus yunnanensis,Quercetin
Xyris pteygoblephara,Quercetin
Zingiber officinale,Quercetin
Zygophyllum album,Quercetin
