B38	1'-(1H-indazol-7-ylcarbonyl)-6-methylspiro[chromene-2,4'-piperidin]-4(3H)-one	1'-(1H-indazol-7-ylcarbonyl)-6-methyl-spiro[chroman-2,4'-piperidine]-4-one	Cc1ccc2OC3(CCN(CC3)C(=O)c4cccc5cn[nH]c45)CC(=O)c2c1	Cc1ccc2OC3(CCN(CC3)C(=O)c4cccc5cn[nH]c45)CC(=O)c2c1	InChI=1S/C22H21N3O3/c1-14-5-6-19-17(11-14)18(26)12-22(28-19)7-9-25(10-8-22)21(27)16-4-2-3-15-13-23-24-20(15)16/h2-6,11,13H,7-10,12H2,1H3,(H,23,24)	IKCMGTBANLMNNP-UHFFFAOYSA-N	45100495	NONE	1090121	C22H21N3O3	375.42	0	49	0	53
BF0	methyl 4-{[(5beta,6alpha)-17-(cyclopropylmethyl)-3,14-dihydroxy-4,5-epoxymorphinan-6-yl]amino}-4-oxobutanoate	methyl 4-[[(4R,4aS,7R,7aR,12bS)-3-(cyclopropylmethyl)-4a,9-bis(oxidanyl)-1,2,4,5,6,7,7a,13-octahydro-4,12-methanobenzofuro[3,2-e]isoquinoline-7-yl]amino]-4-oxidanylidene-butanoate	COC(=O)CCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CC6)c45	COC(=O)CCC(=O)N[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CC6)c45	InChI=1S/C25H32N2O6/c1-32-20(30)7-6-19(29)26-16-8-9-25(31)18-12-15-4-5-17(28)22-21(15)24(25,23(16)33-22)10-11-27(18)13-14-2-3-14/h4-5,14,16,18,23,28,31H,2-3,6-13H2,1H3,(H,26,29)/t16-,18-,23+,24+,25-/m1/s1	PGIBGSVRAVGQMY-OIUZVZFJSA-N	137348997	NONE	NONE	C25H32N2O6	456.53	0	65	5	70
BR3	(6-METHYL-3,4-DIHYDRO-2H-CHROMEN-2-YL)METHYLPHOSPHINATE	[(2S)-6-methylchroman-2-yl]methylphosphinate	Cc1ccc2O[C@@H](CCc2c1)C[PH]([O-])=O	Cc1ccc2O[C@@H](CCc2c1)C[PH]([O-])=O	InChI=1S/C11H15O3P/c1-8-2-5-11-9(6-8)3-4-10(14-11)7-15(12)13/h2,5-6,10,15H,3-4,7H2,1H3,(H,12,13)/p-1/t10-/m0/s1	QTHZTDVLJRQOGF-JTQLQIEISA-M	5287837	NONE	NONE	C11H14O3P	225.20	-1	29	1	30
BRZ	6-(1,1-DIMETHYLALLYL)-2-(1-HYDROXY-1-METHYLETHYL)-2,3-DIHYDRO-7H-FURO[3,2-G]CHROMEN-7-ONE	(2S)-2-(2-hydroxypropan-2-yl)-6-(2-methylbut-3-en-2-yl)-2,3-dihydropyrano[5,6-f][1]benzoxol-7-one	CC(C)(O)[C@@H]1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C	CC(C)(O)[C@@H]1Cc2cc3C=C(C(=O)Oc3cc2O1)C(C)(C)C=C	InChI=1S/C19H22O4/c1-6-18(2,3)13-8-11-7-12-9-16(19(4,5)21)22-14(12)10-15(11)23-17(13)20/h6-8,10,16,21H,1,9H2,2-5H3/t16-/m0/s1	JCDLLLXYAICSQV-INIZCTEOSA-N	5287846	NONE	1231470	C19H22O4	314.38	0	45	1	47
BSP	3,3'-(4,5,6,7-TETRABROMO-3-OXO-1(3H)-ISOBENZOFURANYLIDENE)BIS [6-HYDROXYBENZENESULFONIC ACID]ANION	2-hydroxy-5-[4,5,6,7-tetrabromo-1-(4-hydroxy-3-sulfonato-phenyl)-3-oxo-2-benzofuran-1-yl]benzenesulfonate	Oc1ccc(cc1[S]([O-])(=O)=O)C2(OC(=O)c3c(Br)c(Br)c(Br)c(Br)c23)c4ccc(O)c(c4)[S]([O-])(=O)=O	Oc1ccc(cc1[S]([O-])(=O)=O)C2(OC(=O)c3c(Br)c(Br)c(Br)c(Br)c23)c4ccc(O)c(c4)[S]([O-])(=O)=O	InChI=1S/C20H10Br4O10S2/c21-15-13-14(16(22)18(24)17(15)23)20(34-19(13)27,7-1-3-9(25)11(5-7)35(28,29)30)8-2-4-10(26)12(6-8)36(31,32)33/h1-6,25-26H,(H,28,29,30)(H,31,32,33)/p-2	OHTXTCNTQJFRIG-UHFFFAOYSA-L	3533588	63832	NONE	C20H8Br4O10S2	792.02	-2	44	0	47
BVL	(2E)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-en-1-yl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one	(E)-1-[2-hydroxy-4-methoxy-5-(3-methylbut-2-enyl)phenyl]-3-(4-hydroxyphenyl)prop-2-en-1-one	COc1cc(O)c(cc1CC=C(C)C)C(=O)/C=C/c2ccc(O)cc2	COc1cc(O)c(cc1CC=C(C)C)C(=O)/C=C/c2ccc(O)cc2	InChI=1S/C21H22O4/c1-14(2)4-8-16-12-18(20(24)13-21(16)25-3)19(23)11-7-15-5-9-17(22)10-6-15/h4-7,9-13,22,24H,8H2,1-3H3/b11-7+	ZUGCRBMNFSAUOC-YRNVUSSQSA-N	5321765	NONE	1231518	C21H22O4	338.40	0	47	0	48
C6A	N-[(2S,3R)-4-{[(2R,4S)-2-cyclopropyl-6-(2,2-dimethylpropyl)-3,4-dihydro-2H-chromen-4-yl]amino}-1-(3,5-difluorophenyl)-3-hydroxybutan-2-yl]acetamide	N-[(2S,3R)-4-[[(2R,4S)-2-cyclopropyl-6-(2,2-dimethylpropyl)-3,4-dihydro-2H-chromen-4-yl]amino]-1-(3,5-difluorophenyl)-3-hydroxy-butan-2-yl]ethanamide	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]2C[C@@H](Oc3ccc(CC(C)(C)C)cc23)C4CC4	CC(=O)N[C@@H](Cc1cc(F)cc(F)c1)[C@H](O)CN[C@H]2C[C@@H](Oc3ccc(CC(C)(C)C)cc23)C4CC4	InChI=1S/C29H38F2N2O3/c1-17(34)33-25(12-19-9-21(30)13-22(31)10-19)26(35)16-32-24-14-28(20-6-7-20)36-27-8-5-18(11-23(24)27)15-29(2,3)4/h5,8-11,13,20,24-26,28,32,35H,6-7,12,14-16H2,1-4H3,(H,33,34)/t24-,25-,26+,28+/m0/s1	IBLLHMQPQAMFLM-WDTRASESSA-N	56851695	NONE	NONE	C29H38F2N2O3	500.62	0	74	4	77
CEK	NONE	(9aS)-8-ethanoyl-1,7-dihydroxy-3-methoxy-9a-methyl-N-(naphthalen-1-ylmethyl)-9-oxo-dibenzofuran-4-carboxamide	COc1cc(O)c2c(OC3=CC(=C(C(C)=O)C(=O)[C@@]23C)O)c1C(=O)NCc4cccc5ccccc45	COc1cc(O)c2c(OC3=CC(=C(C(C)=O)C(=O)[C@@]23C)O)c1C(=O)NCc4cccc5ccccc45	InChI=1S/C28H23NO7/c1-14(30)22-18(31)12-21-28(2,26(22)33)24-19(32)11-20(35-3)23(25(24)36-21)27(34)29-13-16-9-6-8-15-7-4-5-10-17(15)16/h4-12,31-32H,13H2,1-3H3,(H,29,34)/t28-/m1/s1	GHOGOLYMMHFNIT-MUUNZHRXSA-N	16066144	NONE	1231733	C28H23NO7	485.49	0	59	1	63
CM3	(2R,3R,4S)-5-FLUORO-3-(4-HYDROXYPHENYL)-4-METHYL-2-[4-(2-PIPERIDIN-1-YLETHOXY)PHENYL]CHROMAN-6-OL	(2R,3R,4S)-5-fluoro-3-(4-hydroxyphenyl)-4-methyl-2-[4-(2-piperidin-1-ylethoxy)phenyl]chroman-6-ol	C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5	C[C@H]1[C@@H]([C@@H](Oc2ccc(O)c(F)c12)c3ccc(OCCN4CCCCC4)cc3)c5ccc(O)cc5	InChI=1S/C29H32FNO4/c1-19-26(20-5-9-22(32)10-6-20)29(35-25-14-13-24(33)28(30)27(19)25)21-7-11-23(12-8-21)34-18-17-31-15-3-2-4-16-31/h5-14,19,26,29,32-33H,2-4,15-18H2,1H3/t19-,26+,29-/m0/s1	KOYRLVBQHJNLQX-IFVHXUSFSA-N	4369569	NONE	180146	C29H32FNO4	477.57	0	67	3	71
D72	(2R)-6,8-dichloro-7-(2-methylpropoxy)-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid	(2R)-6,8-dichloro-7-(2-methylpropoxy)-2-(trifluoromethyl)-2H-chromene-3-carboxylic acid	CC(C)COc1c(Cl)cc2C=C([C@@H](Oc2c1Cl)C(F)(F)F)C(O)=O	CC(C)COc1c(Cl)cc2C=C([C@@H](Oc2c1Cl)C(F)(F)F)C(O)=O	InChI=1S/C15H13Cl2F3O4/c1-6(2)5-23-12-9(16)4-7-3-8(14(21)22)13(15(18,19)20)24-11(7)10(12)17/h3-4,6,13H,5H2,1-2H3,(H,21,22)/t13-/m1/s1	FQKMILFVTQADHR-CYBMUJFWSA-N	46926545	NONE	1232083	C15H13Cl2F3O4	385.16	0	37	1	38
DIC	3,4-DICHLOROISOCOUMARIN	3,4-dichloroisochromen-1-one	ClC1=C(Cl)c2ccccc2C(=O)O1	ClC1=C(Cl)c2ccccc2C(=O)O1	InChI=1S/C9H4Cl2O2/c10-7-5-3-1-2-4-6(5)9(12)13-8(7)11/h1-4H	SUGXUUGGLDCZKB-UHFFFAOYSA-N	1609	109540	24983	C9H4Cl2O2	215.03	0	17	0	18
E28	4-{4-[4-(aminomethyl)-3-(trifluoromethyl)phenyl]-1H-pyrazol-5-yl}-N-(2,3-dihydro-1-benzofuran-5-ylmethyl)-1H-pyrrole-2-carboxamide	4-[4-[4-(aminomethyl)-3-(trifluoromethyl)phenyl]-1H-pyrazol-5-yl]-N-(2,3-dihydro-1-benzofuran-5-ylmethyl)-1H-pyrrole-2-carboxamide	NCc1ccc(cc1C(F)(F)F)c2cn[nH]c2c3c[nH]c(c3)C(=O)NCc4ccc5OCCc5c4	NCc1ccc(cc1C(F)(F)F)c2cn[nH]c2c3c[nH]c(c3)C(=O)NCc4ccc5OCCc5c4	InChI=1S/C25H22F3N5O2/c26-25(27,28)20-8-15(2-3-17(20)10-29)19-13-32-33-23(19)18-9-21(30-12-18)24(34)31-11-14-1-4-22-16(7-14)5-6-35-22/h1-4,7-9,12-13,30H,5-6,10-11,29H2,(H,31,34)(H,32,33)	DLMAYQISDQVCSC-UHFFFAOYSA-N	135566747	NONE	NONE	C25H22F3N5O2	481.47	0	57	0	61
EJ4	(4bS,8R,8aS,14bR)-7-(cyclopropylmethyl)-5,6,7,8,14,14b-hexahydro-4,8-methano[1]benzofuro[2,3-a]pyrido[4,3-b]carbazole-1,8a(9H)-diol	n/a	Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)c6[nH]c7ccccc7c6C[C@@]35O)CC8CC8	Oc1ccc2C[C@H]3N(CC[C@@]45[C@@H](Oc1c24)c6[nH]c7ccccc7c6C[C@@]35O)CC8CC8	InChI=1S/C26H26N2O3/c29-19-8-7-15-11-20-26(30)12-17-16-3-1-2-4-18(16)27-22(17)24-25(26,21(15)23(19)31-24)9-10-28(20)13-14-5-6-14/h1-4,7-8,14,20,24,27,29-30H,5-6,9-13H2/t20-,24+,25+,26-/m1/s1	WIYUZYBFCWCCQJ-IFKAHUTRSA-N	5497186	81528	567175	C26H26N2O3	414.50	0	57	4	64
EK5	4-[4-(3-chlorophenyl)-1H-pyrazol-5-yl]-N-(2,3-dihydro-1-benzofuran-5-ylmethyl)-1H-pyrrole-2-carboxamide	4-[4-(3-chlorophenyl)-1H-pyrazol-5-yl]-N-(2,3-dihydro-1-benzofuran-5-ylmethyl)-1H-pyrrole-2-carboxamide	Clc1cccc(c1)c2cn[nH]c2c3c[nH]c(c3)C(=O)NCc4ccc5OCCc5c4	Clc1cccc(c1)c2cn[nH]c2c3c[nH]c(c3)C(=O)NCc4ccc5OCCc5c4	InChI=1S/C23H19ClN4O2/c24-18-3-1-2-15(9-18)19-13-27-28-22(19)17-10-20(25-12-17)23(29)26-11-14-4-5-21-16(8-14)6-7-30-21/h1-5,8-10,12-13,25H,6-7,11H2,(H,26,29)(H,27,28)	IVRHNXDBTVKZAH-UHFFFAOYSA-N	135566737	NONE	NONE	C23H19ClN4O2	418.88	0	49	0	53
F6Y	3',6'-DIHYDROXY-3-OXO-3H-SPIRO[2-BENZOFURAN-1,9'-XANTHENE]-6-CARBOXYLIC ACID	3',6'-dihydroxy-1-oxo-spiro[2-benzofuran-3,9'-xanthene]-5-carboxylic acid	OC(=O)c1ccc2C(=O)O[C@]3(c4ccc(O)cc4Oc5cc(O)ccc35)c2c1	OC(=O)c1ccc2C(=O)O[C@]3(c4ccc(O)cc4Oc5cc(O)ccc35)c2c1	InChI=1S/C21H12O7/c22-11-2-5-14-17(8-11)27-18-9-12(23)3-6-15(18)21(14)16-7-10(19(24)25)1-4-13(16)20(26)28-21/h1-9,22-23H,(H,24,25)	BZTDTCNHAFUJOG-UHFFFAOYSA-N	76806	39073	1614944	C21H12O7	376.32	0	40	1	44
F6Z	3',6'-DIHYDROXY-3-OXO-3H-SPIRO[2-BENZOFURAN-1,9'-XANTHENE]-5-CARBOXYLIC ACID	3',6'-dihydroxy-3-oxo-spiro[2-benzofuran-1,9'-xanthene]-5-carboxylic acid	OC(=O)c1ccc2c(c1)C(=O)O[C@@]23c4ccc(O)cc4Oc5cc(O)ccc35	OC(=O)c1ccc2c(c1)C(=O)O[C@@]23c4ccc(O)cc4Oc5cc(O)ccc35	InChI=1S/C21H12O7/c22-11-2-5-15-17(8-11)27-18-9-12(23)3-6-16(18)21(15)14-4-1-10(19(24)25)7-13(14)20(26)28-21/h1-9,22-23H,(H,24,25)	NJYVEMPWNAYQQN-UHFFFAOYSA-N	123755	51617	NONE	C21H12O7	376.32	0	40	1	44
FAG	[1',2'-DIDEOXY[2-AMINO-5-([9-HYDROXY-AFLATOXINB2-8-YL]-FORMYL-AMINO)-6-OXO-1,6-IHYDRO-PYRIMIDIN-4-YLAMINO]-RIBOFURANOSE]-5-MONOPHOSPHATE GROUP	n/a	COc1cc2O[C@H]3O[C@H]([C@H](O)[C@H]3c2c4OC(=O)C5=C(CCC5=O)c14)N(C=O)C6=C(N[C@H]7C[C@H](O)[C@@H](CO[P](O)(O)=O)O7)N=C(N)NC6=O	COc1cc2O[C@H]3O[C@H]([C@H](O)[C@H]3c2c4OC(=O)C5=C(CCC5=O)c14)N(C=O)C6=C(N[C@H]7C[C@H](O)[C@@H](CO[P](O)(O)=O)O7)N=C(N)NC6=O	InChI=1S/C27H28N5O15P/c1-42-11-5-12-17(21-16(11)8-2-3-9(34)15(8)25(38)46-21)18-20(36)24(47-26(18)45-12)32(7-33)19-22(30-27(28)31-23(19)37)29-14-4-10(35)13(44-14)6-43-48(39,40)41/h5,7,10,13-14,18,20,24,26,35-36H,2-4,6H2,1H3,(H2,39,40,41)(H4,28,29,30,31,37)/t10-,13+,14+,18+,20+,24+,26-/m0/s1	ATYDIVLPRYGUHN-MHRKVAGWSA-N	137349332	NONE	NONE	C27H28N5O15P	693.51	0	76	7	82
FCM	(9aS)-8-acetyl-N-[(2-ethyl-4-fluoronaphthalen-1-yl)methyl]-1,7-dihydroxy-3-methoxy-9a-methyl-9-oxo-9,9a-dihydrodibenzo[b,d]furan-4-carboxamide	(9aS)-8-ethanoyl-N-[(2-ethyl-4-fluoranyl-naphthalen-1-yl)methyl]-3-methoxy-9a-methyl-1,7-bis(oxidanyl)-9-oxidanylidene-dibenzofuran-4-carboxamide	CCc1cc(F)c2ccccc2c1CNC(=O)c3c(OC)cc(O)c4c3OC5=CC(=C(C(C)=O)C(=O)[C@@]45C)O	CCc1cc(F)c2ccccc2c1CNC(=O)c3c(OC)cc(O)c4c3OC5=CC(=C(C(C)=O)C(=O)[C@@]45C)O	InChI=1S/C30H26FNO7/c1-5-15-10-19(31)17-9-7-6-8-16(17)18(15)13-32-29(37)25-22(38-4)11-21(35)26-27(25)39-23-12-20(34)24(14(2)33)28(36)30(23,26)3/h6-12,34-35H,5,13H2,1-4H3,(H,32,37)/t30-/m1/s1	FSXXQAXUJKNDPO-SSEXGKCCSA-N	16064276	NONE	2042814	C30H26FNO7	531.53	0	65	1	69
FID	(2S,4S)-2-AMINOFORMYL-6-FLUORO-SPIRO[CHROMAN-4,4'-IMIDAZOLIDINE]-2',5'-DIONE	(2S,4S)-6-fluoro-2',5'-dioxo-spiro[chroman-4,4'-imidazolidine]-2-carboxamide	NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c3cc(F)ccc3O1	NC(=O)[C@@H]1C[C@]2(NC(=O)NC2=O)c3cc(F)ccc3O1	InChI=1S/C12H10FN3O4/c13-5-1-2-7-6(3-5)12(4-8(20-7)9(14)17)10(18)15-11(19)16-12/h1-3,8H,4H2,(H2,14,17)(H2,15,16,18,19)/t8-,12-/m0/s1	WAAPEIZFCHNLKK-UFBFGSQYSA-N	160024	NONE	84446	C12H10FN3O4	279.22	0	30	2	32
FIR	(2R,4S)-2-AMINOFORMYL-6-FLUORO-SPIRO[CHROMAN-4,4'-IMIDAZOLIDINE]-2',5'-DIONE	(2R,4S)-6-fluoro-2',5'-dioxo-spiro[chroman-4,4'-imidazolidine]-2-carboxamide	NC(=O)[C@H]1C[C@]2(NC(=O)NC2=O)c3cc(F)ccc3O1	NC(=O)[C@H]1C[C@]2(NC(=O)NC2=O)c3cc(F)ccc3O1	InChI=1S/C12H10FN3O4/c13-5-1-2-7-6(3-5)12(4-8(20-7)9(14)17)10(18)15-11(19)16-12/h1-3,8H,4H2,(H2,14,17)(H2,15,16,18,19)/t8-,12+/m1/s1	WAAPEIZFCHNLKK-PELKAZGASA-N	449156	NONE	84060	C12H10FN3O4	279.22	0	30	2	32
FIS	(2S,4R)-2-AMINOFORMYL-6-FLUORO-SPIRO[CHROMAN-4,4'-IMIDAZOLIDINE]-2',5'-DIONE	(2S,4R)-6-fluoro-2',5'-dioxo-spiro[chroman-4,4'-imidazolidine]-2-carboxamide	NC(=O)[C@@H]1C[C@@]2(NC(=O)NC2=O)c3cc(F)ccc3O1	NC(=O)[C@@H]1C[C@@]2(NC(=O)NC2=O)c3cc(F)ccc3O1	InChI=1S/C12H10FN3O4/c13-5-1-2-7-6(3-5)12(4-8(20-7)9(14)17)10(18)15-11(19)16-12/h1-3,8H,4H2,(H2,14,17)(H2,15,16,18,19)/t8-,12+/m0/s1	WAAPEIZFCHNLKK-QPUJVOFHSA-N	449157	NONE	189464	C12H10FN3O4	279.22	0	30	2	32
FL8	6,4'-DIHYDROXY-3-METHYL-3',5'-DIBROMOFLAVONE	2-(3,5-dibromo-4-hydroxy-phenyl)-6-hydroxy-3-methyl-chromen-4-one	CC1=C(Oc2ccc(O)cc2C1=O)c3cc(Br)c(O)c(Br)c3	CC1=C(Oc2ccc(O)cc2C1=O)c3cc(Br)c(O)c(Br)c3	InChI=1S/C16H10Br2O4/c1-7-14(20)10-6-9(19)2-3-13(10)22-16(7)8-4-11(17)15(21)12(18)5-8/h2-6,19,21H,1H3	GKDYOXMZSXVKPP-UHFFFAOYSA-N	128600	NONE	NONE	C16H10Br2O4	426.06	0	32	0	34
FL9	3',5'-DIBROMO-2',4,4',6'-TETRAHYDROXY AURONE	2-[(3,5-dibromo-2,4-dihydroxy-phenyl)methylidene]-4,6-dihydroxy-1-benzofuran-3-one	Oc1cc(O)c2C(=O)\C(Oc2c1)=C\c3cc(Br)c(O)c(Br)c3O	Oc1cc(O)c2C(=O)\C(Oc2c1)=C\c3cc(Br)c(O)c(Br)c3O	InChI=1S/C15H8Br2O6/c16-7-1-5(13(20)12(17)14(7)21)2-10-15(22)11-8(19)3-6(18)4-9(11)23-10/h1-4,18-21H/b10-2-	BRPKBUNFOZFULQ-SGAXSIHGSA-N	5288217	47414	NONE	C15H8Br2O6	444.03	0	31	0	33
FLQ	N-[6-(ACETYLAMINO)HEXYL]-3',6'-DIHYDROXY-3-OXO-3H-SPIRO[2-BENZOFURAN-1,9'-XANTHENE]-6-CARBOXAMIDE	N-(6-acetamidohexyl)-3',6'-dihydroxy-1-oxo-spiro[2-benzofuran-3,9'-xanthene]-5-carboxamide	CC(=O)NCCCCCCNC(=O)c1ccc2C(=O)OC3(c4ccc(O)cc4Oc5cc(O)ccc35)c2c1	CC(=O)NCCCCCCNC(=O)c1ccc2C(=O)OC3(c4ccc(O)cc4Oc5cc(O)ccc35)c2c1	InChI=1S/C29H28N2O7/c1-17(32)30-12-4-2-3-5-13-31-27(35)18-6-9-21-24(14-18)29(38-28(21)36)22-10-7-19(33)15-25(22)37-26-16-20(34)8-11-23(26)29/h6-11,14-16,33-34H,2-5,12-13H2,1H3,(H,30,32)(H,31,35)	NYDPRVGMTFCAQC-UHFFFAOYSA-N	20836625	NONE	NONE	C29H28N2O7	516.54	0	66	0	70
G3X	(4aS,6R,8aS)-3-methoxy-11-(3-piperidin-1-ylpropyl)-5,6,9,10,11,12-hexahydro-4aH-[1]benzofuro[3a,3,2-ef][2]benzazepin-6-ol	n/a	COc1ccc2CN(CCCN3CCCCC3)CC[C@@]45C=C[C@H](O)C[C@@H]4Oc1c25	COc1ccc2CN(CCCN3CCCCC3)CC[C@@]45C=C[C@H](O)C[C@@H]4Oc1c25	InChI=1S/C24H34N2O3/c1-28-20-7-6-18-17-26(14-5-13-25-11-3-2-4-12-25)15-10-24-9-8-19(27)16-21(24)29-23(20)22(18)24/h6-9,19,21,27H,2-5,10-17H2,1H3/t19-,21-,24-/m0/s1	JIMPGPISVDHAIE-PTLVVNQVSA-N	9887137	NONE	569978	C24H34N2O3	398.54	0	63	3	67
G6X	NONE	n/a	COc1ccc2CN(CCCCCCN3C(=O)c4ccccc4[S]3(=O)=O)CC[C@@]56C=C[C@H](O)C[C@@H]5Oc1c26	COc1ccc2CN(CCCCCCN3C(=O)c4ccccc4[S]3(=O)=O)CC[C@@]56C=C[C@H](O)C[C@@H]5Oc1c26	InChI=1S/C29H34N2O6S/c1-36-23-11-10-20-19-30(17-14-29-13-12-21(32)18-25(29)37-27(23)26(20)29)15-6-2-3-7-16-31-28(33)22-8-4-5-9-24(22)38(31,34)35/h4-5,8-13,21,25,32H,2-3,6-7,14-19H2,1H3/t21-,25-,29-/m0/s1	VAEMEXGGRSPJEF-LOMAHXHCSA-N	44543644	NONE	NONE	C29H34N2O6S	538.65	0	72	3	77
GBJ	4-[(3R)-8,8-dimethyl-3,4-dihydro-2H,8H-pyrano[2,3-f]chromen-3-yl]benzene-1,3-diol	4-[(3R)-8,8-dimethyl-3,4-dihydro-2H-pyrano[2,3-f]chromen-3-yl]benzene-1,3-diol	CC1(C)Oc2ccc3C[C@@H](COc3c2C=C1)c4ccc(O)cc4O	CC1(C)Oc2ccc3C[C@@H](COc3c2C=C1)c4ccc(O)cc4O	InChI=1S/C20H20O4/c1-20(2)8-7-16-18(24-20)6-3-12-9-13(11-23-19(12)16)15-5-4-14(21)10-17(15)22/h3-8,10,13,21-22H,9,11H2,1-2H3/t13-/m0/s1	LBQIJVLKGVZRIW-ZDUSSCGKSA-N	124052	5369	480477	C20H20O4	324.37	0	44	1	47
GL8	GALANTHAMINE DERIVATIVE	n/a	COc1ccc2C=[N+](CCCCCCCCN3C(=O)c4ccccc4C3=O)CC[C@@]56C=C[C@H](O)C[C@@H]5Oc1c26	COc1ccc2C=[N+](CCCCCCCCN3C(=O)c4ccccc4C3=O)CC[C@@]56C=C[C@H](O)C[C@@H]5Oc1c26	InChI=1S/C32H37N2O5/c1-38-26-13-12-22-21-33(19-16-32-15-14-23(35)20-27(32)39-29(26)28(22)32)17-8-4-2-3-5-9-18-34-30(36)24-10-6-7-11-25(24)31(34)37/h6-7,10-15,21,23,27,35H,2-5,8-9,16-20H2,1H3/q+1/t23-,27-,32-/m0/s1	VLGAHTYYCHWLNI-BHRZLAGCSA-N	5288394	NONE	490866	C32H37N2O5	529.65	1	76	3	81
GNT	(-)-GALANTHAMINE	n/a	COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24	COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24	InChI=1S/C17H21NO3/c1-18-8-7-17-6-5-12(19)9-14(17)21-16-13(20-2)4-3-11(10-18)15(16)17/h3-6,12,14,19H,7-10H2,1-2H3/t12-,14-,17-/m0/s1	ASUTZQLVASHGKV-JDFRZJQESA-N	9651	42944	659	C17H21NO3	287.35	0	42	3	45
HMK	(6AR,12AR)-6H-[1,3]DIOXOLO[5,6][1]BENZOFURO[3,2-C]CHROMENE-3,6A(12AH)-DIOL	n/a	Oc1ccc2[C@H]3Oc4cc5OCOc5cc4[C@@]3(O)COc2c1	Oc1ccc2[C@H]3Oc4cc5OCOc5cc4[C@@]3(O)COc2c1	InChI=1S/C16H12O6/c17-8-1-2-9-11(3-8)19-6-16(18)10-4-13-14(21-7-20-13)5-12(10)22-15(9)16/h1-5,15,17-18H,6-7H2/t15-,16+/m1/s1	GLMPLZUBQDAZEN-CVEARBPZSA-N	9543463	43129	NONE	C16H12O6	300.26	0	34	2	38
I0G	(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL	(3aS,4R,9bR)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol	Oc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3[C@@H]4CCC[C@H]24	Oc1ccc(cc1)[C@@H]2Oc3ccc(O)cc3[C@@H]4CCC[C@H]24	InChI=1S/C18H18O3/c19-12-6-4-11(5-7-12)18-15-3-1-2-14(15)16-10-13(20)8-9-17(16)21-18/h4-10,14-15,18-20H,1-3H2/t14-,15+,18+/m1/s1	XIESSJVMWNJCGZ-VKJFTORMSA-N	10286159	NONE	278703	C18H18O3	282.33	0	39	3	42
I5T	4-oxidanylidene-N-[(1S,2R)-2-phenylcyclopropyl]spiro[3H-chromene-2,4'-piperidine]-1'-carboxamide	4-oxidanylidene-N-[(1S,2R)-2-phenylcyclopropyl]spiro[3H-chromene-2,4'-piperidine]-1'-carboxamide	O=C1CC2(CCN(CC2)C(=O)N[C@H]3C[C@@H]3c4ccccc4)Oc5ccccc15	O=C1CC2(CCN(CC2)C(=O)N[C@H]3C[C@@H]3c4ccccc4)Oc5ccccc15	InChI=1S/C23H24N2O3/c26-20-15-23(28-21-9-5-4-8-17(20)21)10-12-25(13-11-23)22(27)24-19-14-18(19)16-6-2-1-3-7-16/h1-9,18-19H,10-15H2,(H,24,27)/t18-,19+/m1/s1	SWEAYHBSAXRXDZ-MOPGFXCFSA-N	44593665	NONE	496189	C23H24N2O3	376.45	0	52	2	56
ISH	(7R)-7-[(dimethylamino)methyl]-1-[3-(dimethylamino)propyl]-7,8-dihydro-1H-furo[3,2-e]benzimidazol-2-amine	(7R)-7-(dimethylaminomethyl)-1-[3-(dimethylamino)propyl]-7,8-dihydrofuro[3,2-e]benzimidazol-2-amine	CN(C)CCCn1c(N)nc2ccc3O[C@@H](CN(C)C)Cc3c12	CN(C)CCCn1c(N)nc2ccc3O[C@@H](CN(C)C)Cc3c12	InChI=1S/C17H27N5O/c1-20(2)8-5-9-22-16-13-10-12(11-21(3)4)23-15(13)7-6-14(16)19-17(22)18/h6-7,12H,5,8-11H2,1-4H3,(H2,18,19)/t12-/m1/s1	PFHMRNGLRJXGSW-GFCCVEGCSA-N	45253961	NONE	NONE	C17H27N5O	317.43	0	50	1	52
